hs_code,country,buyer_name,product_desc,city,source
330499,US,A agency,beauty,ANNANDALE,KOTRA_SNS_2025
831000,IN,Metrix Industrial Inc,construction_equipment_&_material,BANGALORE,KOTRA_SNS_2025
330499,AU,Newko SPAR,beauty,NEWCASTLE,KOTRA_SNS_2025
330499,PK,Trust Trading Enterprises,beauty,KARACHI,KOTRA_SNS_2025
330499,IN,Zetrica,beauty,ALWAR CITY,KOTRA_SNS_2025
330499,DE,F,beauty,BERLIN,KOTRA_SNS_2025
831000,JP,UAQ LLC,construction_equipment_&_material,ISLAMABAD CAPITAL TERRITORY,KOTRA_SNS_2025
831000,ID,Rajawali bangun raya,construction_equipment_&_material,JAKARTA,KOTRA_SNS_2025
330499,MY,ROSE WHITE  HQ,beauty,KLANG,KOTRA_SNS_2025
831000,IN,Wytfox Industries Pvt Ltd,construction_equipment_&_material,CALICUT,KOTRA_SNS_2025
851762,IT,Cybessure,ict,ROME,KOTRA_SNS_2025
330499,LK,My paradise Mart,beauty,COLOMBO,KOTRA_SNS_2025
340530,PK,Kivsa International,automotive_parts,SIALKOT,KOTRA_SNS_2025
330499,BD,JAKMA Limited,beauty,DHAKA,KOTRA_SNS_2025
741110,PK,Mustafa Traders,basic_material,SWABI,KOTRA_SNS_2025
848180,BD,abc,machinery_&_heavy_equipment,DHAKA,KOTRA_SNS_2025
330749,VN,SATRA TRADING GROUP,furniture_&_home_decor,HO CHI MINH CITY,KOTRA_SNS_2025
330499,CN,AR enterpeise,beauty,DHAKA,KOTRA_SNS_2025
330499,IN,jaypee instutute of infirmation technology,beauty,NOIDA,KOTRA_SNS_2025
330499,IN,Nwellness,beauty,HYDERABAD,KOTRA_SNS_2025
330499,LK,Sobalan Wellness,beauty,COLOMBO,KOTRA_SNS_2025
330499,KE,African health care,beauty,BANGKOK,KOTRA_SNS_2025
741110,US,nil,basic_material,RAWALPINDI,KOTRA_SNS_2025
330499,BD,Q Cosmetics Limited,beauty,DHAKA,KOTRA_SNS_2025
340220,TH,"Руки в масле, шея в мыле.",life_&_health,BANGKOK,KOTRA_SNS_2025
340530,IN,Shreenath tyres & car care,automotive_parts,SURAT,KOTRA_SNS_2025
300190,AU,Hairhouse Northland,medicine_&_medical_supplies,MELBOURNE,KOTRA_SNS_2025
210690,PH,Clarone Nutriscience,"food,_beverage_&_agriculture",QUEZON CITY NCR,KOTRA_SNS_2025
210690,VN,Vinacacao,"food,_beverage_&_agriculture",HO CHI MINH CITY,KOTRA_SNS_2025
300190,AU,IHA NSW,medicine_&_medical_supplies,SYDNEY,KOTRA_SNS_2025
340220,IN,IDreams Media,life_&_health,HYDERABAD,KOTRA_SNS_2025
210690,ID,The New You Institute,"food,_beverage_&_agriculture",JAKARTA,KOTRA_SNS_2025
420212,PH,PRSP,fashion,MANILA,KOTRA_SNS_2025
330499,IN,CosIQ,beauty,DELHI,KOTRA_SNS_2025
330499,PK,bilal cosmetics,beauty,KARACHI,KOTRA_SNS_2025
490300,AU,Thnh ph H Ch Minh,service,THNH PH H CH MINH,KOTRA_SNS_2025
330499,US,Fatima Abdullah Corp,beauty,DEWITT,KOTRA_SNS_2025
300190,PK,pharmazon,medicine_&_medical_supplies,PESHAWAR,KOTRA_SNS_2025
210690,TT,PVN IMPORTS,"food,_beverage_&_agriculture",SAN FERNANDO,KOTRA_SNS_2025
940521,IN,Dg energytech,"home_appliances,_electrical_&_electronic_components",HARYANA,KOTRA_SNS_2025
940521,PK,Communication,"home_appliances,_electrical_&_electronic_components",ISLAMABAD,KOTRA_SNS_2025
210690,US,adwearUSA,"food,_beverage_&_agriculture",SACRAMENTO,KOTRA_SNS_2025
330499,IN,Western Square Limited,beauty,NADIAD,KOTRA_SNS_2025
330499,PK,Carrefour HyperStar Pakistan,beauty,LAHORE,KOTRA_SNS_2025
940549,IN,Unique Power Control Pvt Ltd,"plant,_power_&_equipment",GURUGRAM,KOTRA_SNS_2025
210690,PK,Amazon.com,"food,_beverage_&_agriculture",MULTAN,KOTRA_SNS_2025
330499,MK,HIBRIDEAS DOOEL import-export Skopje,beauty,SKOPJE,KOTRA_SNS_2025
340220,BB,MITW,life_&_health,BRIDGETOWN,KOTRA_SNS_2025
852990,IN,"Connaught Place, New Delhi",semiconductors_&_displays,DELHI,KOTRA_SNS_2025
848180,PH,RBS RENMARK MOTORSALES CORO,machinery_&_heavy_equipment,IMUS,KOTRA_SNS_2025
330499,IN,G S ENTERPRISES,beauty,JAMSHEDPUR,KOTRA_SNS_2025
330499,BD,"CEO,RM International",beauty,DHAKA,KOTRA_SNS_2025
340530,HK,STAR COMTRADE LTD,automotive_parts,HONG KONG,KOTRA_SNS_2025
940521,IN,A2B Infraprojects Pvt Ltd,"home_appliances,_electrical_&_electronic_components",BHUBANESWAR,KOTRA_SNS_2025
210690,TT,Synvise Ideas Marketing,"food,_beverage_&_agriculture",TACARIGUA,KOTRA_SNS_2025
210690,PK,ayub and sons,"food,_beverage_&_agriculture",CHINIOT,KOTRA_SNS_2025
848180,LK,ARAVA PVT LTD,machinery_&_heavy_equipment,KEGALLA,KOTRA_SNS_2025
490300,ID,Bromo ijen tour travel,service,LUMAJANG,KOTRA_SNS_2025
340220,KH,5A Life - Sciences,life_&_health,PHNOM PENH,KOTRA_SNS_2025
420212,PK,InspireCrafts,fashion,ISLAMABAD,KOTRA_SNS_2025
852990,TH,be own boss,semiconductors_&_displays,NONTHABURI,KOTRA_SNS_2025
340220,IN,Rejivan,life_&_health,GURUGRAM,KOTRA_SNS_2025
340220,IN,,life_&_health,NEW DELHI,KOTRA_SNS_2025
330749,IN,CRAFT asia Exports,furniture_&_home_decor,NEW DELHI,KOTRA_SNS_2025
340220,IN,Stealth pvt ltd,life_&_health,KOLKATA,KOTRA_SNS_2025
330499,IN,Balaji health and  life care,medical_equipment,VADODARA,KOTRA_SNS_2025
330499,IN,Anjusmriti educare LLP,beauty,DELHI,KOTRA_SNS_2025
848180,ET,"Export Manager DELEWONBERA, BKMY IMPEX PLC/Afro Royal Tours and Global Parsel Express PLC",machinery_&_heavy_equipment,ADDIS ABABA,KOTRA_SNS_2025
330499,PK,Lucky Jenn Textile J828 Technopark,beauty,KARACHI,KOTRA_SNS_2025
490300,LK,Rocha Sourcing (Pvt) Ltd,service,COLOMBO,KOTRA_SNS_2025
330499,BD,The Lilium,beauty,DHAKA,KOTRA_SNS_2025
330499,BD,KB  CORPORATION,medical_equipment,DHAKA,KOTRA_SNS_2025
340220,BD,Transmed Limited,life_&_health,DHAKA 1205,KOTRA_SNS_2025
330499,PK,"Enika Surgical Mfg.,Co",beauty,SIALKOT,KOTRA_SNS_2025
330499,AE,Kamran sabir electronics tr LLC,beauty,DUBAI,KOTRA_SNS_2025
340220,CA,Bio-Genage,life_&_health,VANCOUVER,KOTRA_SNS_2025
210690,MY,Desa Farm Food,"food,_beverage_&_agriculture",SELANGOR,KOTRA_SNS_2025
330499,PH,Home,beauty,MAKATI,KOTRA_SNS_2025
940549,LB,Gatematic Sarl,"plant,_power_&_equipment",BEIRUT,KOTRA_SNS_2025
330499,BD,Jsr trading corporation,beauty,DHAKA,KOTRA_SNS_2025
420212,IN,Xerq,fashion,BANGALORE,KOTRA_SNS_2025
340220,PK,Vaccine House,life_&_health,RAWALPINDI,KOTRA_SNS_2025
330499,OM,Xpress Investment Business LLC,beauty,MUSCAT,KOTRA_SNS_2025
848180,PK,Ittehad flour and General Mills,machinery_&_heavy_equipment,MANDIBHAUDD TEHSIL PHALIA,KOTRA_SNS_2025
210690,PK,gillani Trader's Abbottabad,"food,_beverage_&_agriculture",ABBOTTABAD,KOTRA_SNS_2025
300190,BD,My Own Business Institute,medicine_&_medical_supplies,DHAKA,KOTRA_SNS_2025
340530,IN,MW Internationals,automotive_parts,GURUGRAM,KOTRA_SNS_2025
831000,AU,OFO Tech,construction_equipment_&_material,SYDNEY,KOTRA_SNS_2025
210690,IN,Nilkath Infra,"food,_beverage_&_agriculture",DHORAJI,KOTRA_SNS_2025
940521,BD,SECURITECH SYSTEMS,"home_appliances,_electrical_&_electronic_components",CHITTAGONG,KOTRA_SNS_2025
330499,IN,Blackyak import,beauty,BAHADURGARH,KOTRA_SNS_2025
300190,BD,Meroza Limited,medicine_&_medical_supplies,DHAKA,KOTRA_SNS_2025
940521,BD,MARKS Automation Ltd.,"home_appliances,_electrical_&_electronic_components",DHAKA,KOTRA_SNS_2025
210690,PH,Baytown's Produce,"food,_beverage_&_agriculture",MANILA,KOTRA_SNS_2025
210690,TT,ALMAS POULTRY FARM,"food,_beverage_&_agriculture",TOBAGO,KOTRA_SNS_2025
340530,EC,Importadora Lekai,automotive_parts,GUAYAQUIL,KOTRA_SNS_2025
300190,US,Trkish aesthetic wellness,medicine_&_medical_supplies,MUSCAT,KOTRA_SNS_2025
300190,US,Premier Exports and Imports Merchandise,medicine_&_medical_supplies,ATLANTA,KOTRA_SNS_2025
848180,ET,Pamuda,machinery_&_heavy_equipment,ADDIS ABABA,KOTRA_SNS_2025
848180,SG,Anaya Holding,machinery_&_heavy_equipment,SINGAPORE,KOTRA_SNS_2025
340530,TT,Ganash Auto Supplies and Services,automotive_parts,GASPARILLO VILLAGE,KOTRA_SNS_2025
940549,BD,JK International,"plant,_power_&_equipment",SYLHET,KOTRA_SNS_2025
300190,ET,Bsc nures,medicine_&_medical_supplies,GONDAR,KOTRA_SNS_2025
210690,ID,MAS JAYA & Co,"food,_beverage_&_agriculture",MAKASSAR,KOTRA_SNS_2025
330499,IN,Zyra Cosmetics,beauty,HYDERABAD,KOTRA_SNS_2025
210690,TT,KBC,"food,_beverage_&_agriculture",PORT OF SPAIN,KOTRA_SNS_2025
340220,IN,Velectron labs Pvt Ltd,life_&_health,BANGALORE,KOTRA_SNS_2025
340530,TT,Kontrol Entertainment,automotive_parts,TRINCITY,KOTRA_SNS_2025
330499,IN,Crownit,medical_equipment,GURUGRAM,KOTRA_SNS_2025
330499,ID,SAS Indonesia,beauty,BOGOR,KOTRA_SNS_2025
330499,IN,MOVA Energy,beauty,HYDERABAD,KOTRA_SNS_2025
330499,ID,RevComm Inc.,beauty,JAKARTA,KOTRA_SNS_2025
490300,TW,Islamabad Chamber of Commerce & Industry,service,TAIPEI,KOTRA_SNS_2025
490300,PK,Trading,service,ISLAMABAD,KOTRA_SNS_2025
330499,AU,Dr P's Regenerative care clinics,beauty,CRANEBROOK,KOTRA_SNS_2025
210690,IN,Unik realty,"food,_beverage_&_agriculture",HYDERABAD,KOTRA_SNS_2025
330499,IN,Health and Blossom,beauty,DELHI,KOTRA_SNS_2025
330499,IN,Aqua Technologies,medical_equipment,BELGAUM,KOTRA_SNS_2025
330499,PE,Logan,beauty,AREQUIPA,KOTRA_SNS_2025
940521,TT,Red Snapper Events,"home_appliances,_electrical_&_electronic_components",PIERREVILLE,KOTRA_SNS_2025
210690,HK,ECHO HK,"food,_beverage_&_agriculture",HONG KONG,KOTRA_SNS_2025
420212,DE,Jajoo,fashion,BERLIN,KOTRA_SNS_2025
330499,PH,Laborer-Operator,beauty,AMBALGAN,KOTRA_SNS_2025
330499,US,GFCP private limited,beauty,UTTAR PRADESH,KOTRA_SNS_2025
330499,BD,Moni Family,beauty,DHAKA,KOTRA_SNS_2025
300190,LK,Iwalk Free Sri Lanka,medicine_&_medical_supplies,RAJAGIRIYA,KOTRA_SNS_2025
330499,CN,Dan Beauty Mall,beauty,HONG KONG,KOTRA_SNS_2025
330499,PK,Hassan Enterprises,beauty,GUJRANWALA,KOTRA_SNS_2025
210690,IN,MetaWolrd EXIM,"food,_beverage_&_agriculture",BANGALORE,KOTRA_SNS_2025
420212,GB,Pradhan Mantri Jankalyankari Yojona Prachar Prasar Abhiyan,fashion,GLASGOW,KOTRA_SNS_2025
330499,ID,Tri anugrah,beauty,JAKARTA,KOTRA_SNS_2025
210690,PH,Asia Food Expo,"food,_beverage_&_agriculture",MANILA,KOTRA_SNS_2025
330499,EG,Ain Nawras,beauty,ALEXANDRIA,KOTRA_SNS_2025
852990,IN,Affy India,semiconductors_&_displays,DELHI,KOTRA_SNS_2025
490300,IN,El roi garments,service,HYDERABAD,KOTRA_SNS_2025
330499,IN,Rightbrain creations pvt Ltd,beauty,UDAIPUR,KOTRA_SNS_2025
210690,PH,mc wilson corporation,"food,_beverage_&_agriculture",MANILA,KOTRA_SNS_2025
330749,DE,Zahnklinik Mill - Clinica Esthetica,furniture_&_home_decor,SCHOPFHEIM,KOTRA_SNS_2025
831000,IN,Phoenix exim,construction_equipment_&_material,CHENNAI,KOTRA_SNS_2025
330499,MY,Cosmiq universaal design,beauty,SHAH ALAM,KOTRA_SNS_2025
330499,AU,Self Employed,beauty,PERTH,KOTRA_SNS_2025
851762,LK,Siyol International Pvt Ltd.,ict,COLOMBO,KOTRA_SNS_2025
210690,IN,Sangamithra Expressway,"food,_beverage_&_agriculture",CHENNAI,KOTRA_SNS_2025
741110,ID,A,basic_material,A,KOTRA_SNS_2025
940521,BD,Race Online Limited,"home_appliances,_electrical_&_electronic_components",DHAKA,KOTRA_SNS_2025
340220,IN,La Nutraceuticals,life_&_health,DELHI,KOTRA_SNS_2025
330499,US,Gamma mobile Ind pvt ltd,beauty,DELHI,KOTRA_SNS_2025
330499,PK,Institute of Skin Diseases karachi,medical_equipment,KARACHI,KOTRA_SNS_2025
340220,MY,Truvance Resources,life_&_health,SEREMBAN,KOTRA_SNS_2025
330499,IN,Pink herbal skin studio,beauty,KHEDA,KOTRA_SNS_2025
330499,IN,Noura korean skin care,beauty,TIRUCHIRAPPALLI,KOTRA_SNS_2025
340220,IN,Yash Maurya & Co.,life_&_health,SURAT,KOTRA_SNS_2025
330499,IN,Chhahara International LLP,beauty,DELHI,KOTRA_SNS_2025
848180,IN,3d paradise,machinery_&_heavy_equipment,NEW DELHI,KOTRA_SNS_2025
330499,TH,"Aromatherapy co., ltd.",beauty,BANGKOK,KOTRA_SNS_2025
330499,IN,SANKET COLLECTION,beauty,AGRA,KOTRA_SNS_2025
330499,IN,Amazon.com,beauty,IMPHAL,KOTRA_SNS_2025
420212,TH,pipat Gems and Accessories,fashion,BANGKOK,KOTRA_SNS_2025
851762,PH,WCube Solutions,ict,QUEZON CITY,KOTRA_SNS_2025
940549,CA,Mei limited,"plant,_power_&_equipment",TORONTO,KOTRA_SNS_2025
851762,ID,PT Pelopor Ide Kreatif,ict,JAKARTA,KOTRA_SNS_2025
851762,ID,Roketin,ict,BANDUNG,KOTRA_SNS_2025
210690,IN,Chairman,"food,_beverage_&_agriculture",SILIGURI,KOTRA_SNS_2025
851762,IN,SIX 4 COMPANY,ict,COIMBATORE,KOTRA_SNS_2025
340530,PE,Reyes,automotive_parts,LIMA,KOTRA_SNS_2025
210690,HK,Cotton Lane Caf & Company Limited,"food,_beverage_&_agriculture",HONG KONG,KOTRA_SNS_2025
490300,IN,Quality compliance,service,DELHI,KOTRA_SNS_2025
340220,IN,RND Softech Pvt Ltd,life_&_health,COIMBATORE,KOTRA_SNS_2025
210690,IN,Jsb greenware pvt ltd,"food,_beverage_&_agriculture",CHENNAI,KOTRA_SNS_2025
340220,IN,ZyGene Biotechnologies,life_&_health,KOCHI,KOTRA_SNS_2025
210690,PH,corecrate,"food,_beverage_&_agriculture",MANILA,KOTRA_SNS_2025
330499,AU,dimiya,beauty,MELBOURNE,KOTRA_SNS_2025
330499,MY,Projek Nomad,beauty,KUALA LUMPUR,KOTRA_SNS_2025
940521,MY,Check it out worldwide,"home_appliances,_electrical_&_electronic_components",KUALA LUMPUR,KOTRA_SNS_2025
831000,IN,Web Light Property management pvt.ltd,construction_equipment_&_material,GREATER NOIDA UTTAR PRADESH,KOTRA_SNS_2025
340220,TT,CAJG LLC,life_&_health,PORT OF SPAIN,KOTRA_SNS_2025
330749,IN,Saahi Hain,furniture_&_home_decor,KOLKATA,KOTRA_SNS_2025
340220,IN,Store 1111,life_&_health,NEW DELHI,KOTRA_SNS_2025
330499,IN,3cherryz,beauty,BANGALORE,KOTRA_SNS_2025
210690,IN,ShreeNath Marketing,"food,_beverage_&_agriculture",NEW DELHI,KOTRA_SNS_2025
330499,IN,Aesthetic concept Pvt Ltd,beauty,DELHI,KOTRA_SNS_2025
340530,IN,Motowatt,automotive_parts,HALDWANI,KOTRA_SNS_2025
330499,PH,UBC Industries,beauty,METRO MANILA,KOTRA_SNS_2025
847990,IN,Smartb2b,marine_equipment,COCHIN,KOTRA_SNS_2025
330499,AE,Alverstone,beauty,TRIVANDRUM,KOTRA_SNS_2025
210690,IN,Kamal Traders,"food,_beverage_&_agriculture",LUDHIANA,KOTRA_SNS_2025
330499,IN,Vlutus,beauty,DELHI,KOTRA_SNS_2025
940521,IN,Smart Products India,"home_appliances,_electrical_&_electronic_components",DELHI,KOTRA_SNS_2025
330499,TH,"Labmove Co.,Ltd.",medical_equipment,BANGKOK,KOTRA_SNS_2025
848180,IN,Tooldocker,machinery_&_heavy_equipment,HYDERABAD,KOTRA_SNS_2025
490300,IN,Aerofly travels,service,DELHI,KOTRA_SNS_2025
940521,US,mike,"home_appliances,_electrical_&_electronic_components",COWPENS,KOTRA_SNS_2025
210690,ID,Kampoeng Tani,"food,_beverage_&_agriculture",TUBAN,KOTRA_SNS_2025
330499,IN,Mahi Madan films pvt .ltd,beauty,NEW DELHI,KOTRA_SNS_2025
340530,ID,,automotive_parts,BANDUNG,KOTRA_SNS_2025
940521,US,Saffron Freelance Services LLP,"home_appliances,_electrical_&_electronic_components",KOLKATA,KOTRA_SNS_2025
330499,US,Kuja care,beauty,GURUGRAM,KOTRA_SNS_2025
330499,IN,Nurturaa health tech pvt ltd,beauty,HYDERABAD,KOTRA_SNS_2025
330499,US,Amohas,beauty,PALO ALTO,KOTRA_SNS_2025
851762,TH,Dwv tech,ict,BANGKOK,KOTRA_SNS_2025
330499,AE,Scaleglobal,beauty,DUBAI,KOTRA_SNS_2025
340220,IN,Cancer Research / business,life_&_health,CALICUT,KOTRA_SNS_2025
330499,IN,TAIG,beauty,CHENNAI,KOTRA_SNS_2025
831000,IN,Global products,construction_equipment_&_material,HYDERABAD,KOTRA_SNS_2025
210690,CO,Colfuturo,"food,_beverage_&_agriculture",BOGOT,KOTRA_SNS_2025
340220,PH,Level Up PH Foundation,life_&_health,PASIG,KOTRA_SNS_2025
420212,ID,Sinurat,fashion,MEDAN,KOTRA_SNS_2025
940549,MY,Chromax Heating Solution Sdn Bhd,"plant,_power_&_equipment",KUALA LUMPUR,KOTRA_SNS_2025
330499,MY,Nil,beauty,PENANG,KOTRA_SNS_2025
330749,TT,Swayo Digital,furniture_&_home_decor,LONDON,KOTRA_SNS_2025
210690,US,Francois Int’l Co Ltd,"food,_beverage_&_agriculture",HONG KONG,KOTRA_SNS_2025
851762,MY,AVS Integrators Sdn Bhd,ict,PETALING JAYA,KOTRA_SNS_2025
940521,TH,Idefence,"home_appliances,_electrical_&_electronic_components",NONTHABURI,KOTRA_SNS_2025
880610,IN,Tek Travels Pvt. Ltd.,aerospace_parts,DELHI,KOTRA_SNS_2025
330499,AU,Mish Bioscience Pty Ltd,medical_equipment,MELBOURNE,KOTRA_SNS_2025
330499,IN,VC Fund,medical_equipment,GAUHATI,KOTRA_SNS_2025
330499,ID,Farmanina Clinic,beauty,BEKASI,KOTRA_SNS_2025
330499,PH,"Bodylite Center, Inc",beauty,QUEZON CITY,KOTRA_SNS_2025
340530,THAILAND,MANGKANG KURUPAN SERVICE,Automotive Parts,BANGKOK CITY,KOTRA_SNS_2025
848180,INDIA,Business Development Consultant  Automotive Division,Machinery & Heavy Equipment,NEW DELHI,KOTRA_SNS_2025
851762,MALAYSIA,RM Applications Sdn Bhd (RMA),ICT,WP. KUALA LUMPUR,KOTRA_SNS_2025
851762,INDIA,PHD Chamber of Commerce and Industry,ICT,NEW DELHI,KOTRA_SNS_2025
330499,INDIA,Business Insider India,Beauty,DELHI,KOTRA_SNS_2025
851762,PHILIPPINES,One Commerce (Int'l) Corporation,ICT,MAKATI,KOTRA_SNS_2025
340530,HONG KONG SAR,Informa Markets in Asia,Automotive Parts,HONG KONG,KOTRA_SNS_2025
330499,PAKISTAN,Freelance,Beauty,RAWALPINDI,KOTRA_SNS_2025
851762,THAILAND,Poseidon Network Systems,ICT,BANGKOK METROPOLITAN AREA,KOTRA_SNS_2025
330499,BRAZIL,Cervejaria Petrpolis S/A,Beauty,TRS LAGOAS,KOTRA_SNS_2025
630790,US,FINCH HQ,life_&_health,BEVERLY HILLS,KOTRA_SNS_2025
330499,US,BORN2BLUSH,beauty,FRISCO,KOTRA_SNS_2025
630790,US,Green garage,life_&_health,BIG PINE,KOTRA_SNS_2025
841869,US,GoFindHome,"home_appliances,_electrical_&_electronic_components",NEW ORLEANS,KOTRA_SNS_2025
300190,US,Enlive,medicine_&_medical_supplies,RICHMOND,KOTRA_SNS_2025
330499,US,K Beauty That Glows,beauty,AKRON,KOTRA_SNS_2025
330499,US,Talenttack Inc,beauty,OYSTER BAY,KOTRA_SNS_2025
210690,US,Dasomina,"food,_beverage_&_agriculture",BOTHELL,KOTRA_SNS_2025
630790,US,"Institute for Light and Water Therapy, LLC.",life_&_health,MELROSE,KOTRA_SNS_2025
330499,US,Get a load of us,beauty,ATLANTA,KOTRA_SNS_2025
330499,US,HolisticPerfectSkin,beauty,"NEW HAVEN, INDIANA",KOTRA_SNS_2025
300190,US,Febz_official,medicine_&_medical_supplies,WILLIS,KOTRA_SNS_2025
382499,US,"American Zinc, LLC",basic_material,WARREN,KOTRA_SNS_2025
330499,US,romtech,beauty,DOWNERS GROVE,KOTRA_SNS_2025
300190,US,Family dollar/ Dollar tree/ dollar general,medicine_&_medical_supplies,OKLAHOMA CITY,KOTRA_SNS_2025
730661,US,Pitney Bowes,ict,BETHESDA,KOTRA_SNS_2025
330499,US,Kadmiel advanced aesthetics,beauty,PORTLAND,KOTRA_SNS_2025
841869,US,Juicing Tutorials,"home_appliances,_electrical_&_electronic_components",FAYETTEVILLE,KOTRA_SNS_2025
330499,US,Sen wellness,beauty,WEST CALDWELL,KOTRA_SNS_2025
210690,US,buy4less,"food,_beverage_&_agriculture",TOPEKA,KOTRA_SNS_2025
330499,PH,Batangas Regional Hospital,beauty,PORT HUENEME,KOTRA_SNS_2025
330499,US,Na,beauty,MISSION VIEJO,KOTRA_SNS_2025
330499,US,CH Trading Group LLC,beauty,GARLAND,KOTRA_SNS_2025
630790,US,Niutrapiu inc,life_&_health,CHARLOTTE,KOTRA_SNS_2025
871160,US,Beachzone Ice Cream & Shaved ice,"sports,_toys_&_hobbies",SAINT PETE BEACH,KOTRA_SNS_2025
630790,US,dropship lifestyle,life_&_health,QUINCY,KOTRA_SNS_2025
330499,US,Independiente,beauty,BOSTON,KOTRA_SNS_2025
330499,US,Vivaldi Inmobiliaria,beauty,DALLAS,KOTRA_SNS_2025
330499,PK,APG INTERNATIONAL,beauty,LAHORE,KOTRA_SNS_2025
330499,US,saint louris,beauty,FRESNO,KOTRA_SNS_2025
300190,US,Kimmie Tee,medicine_&_medical_supplies,MENAHGA,KOTRA_SNS_2025
630790,US,OAST,life_&_health,DALLAS,KOTRA_SNS_2025
330499,US,Na,beauty,CYPRESS,KOTRA_SNS_2025
210690,US,Kasia Market,"food,_beverage_&_agriculture",MONTGOMERY,KOTRA_SNS_2025
871160,US,TPG Creations,"sports,_toys_&_hobbies",BRIGHTWATERS,KOTRA_SNS_2025
630790,US,Skin radiance meds spa,life_&_health,VANCOUVER,KOTRA_SNS_2025
841410,US,Elektromekanex Systems,semiconductors_&_displays,BROWNSBURG,KOTRA_SNS_2025
871160,US,Sacred Moose Inc,"sports,_toys_&_hobbies",JEFFERSON VALLEY,KOTRA_SNS_2025
730661,US,GFoundation USA,ict,UPPER SADDLE RIVER,KOTRA_SNS_2025
330499,US,Dermishop,beauty,HOLLYWOOD,KOTRA_SNS_2025
330499,US,Millionaire Hair Salon,beauty,WINDERMERE,KOTRA_SNS_2025
901910,US,East West Marble company,furniture_&_home_decor,RESTON,KOTRA_SNS_2025
630790,US,Pathways to Health,life_&_health,CATHEDRAL CITY,KOTRA_SNS_2025
330499,US,RMS-Dealz,beauty,PITTSBURG,KOTRA_SNS_2025
330499,EC,Vitanti,beauty,QUITO,KOTRA_SNS_2025
630790,US,Well Lab,life_&_health,SNELLVILLE,KOTRA_SNS_2025
730661,US,Dotun Fakile,ict,SAN ANTONIO,KOTRA_SNS_2025
330499,US,Avenuegenz LLC,beauty,ANAHEIM,KOTRA_SNS_2025
841410,US,Savannah State University,semiconductors_&_displays,SAVANNAH,KOTRA_SNS_2025
330499,US,Modays ENTERPRISE LLC,beauty,MIDDLESEX,KOTRA_SNS_2025
871160,US,Tough Cookie Coaching,"sports,_toys_&_hobbies",FORT LAUDERDALE,KOTRA_SNS_2025
330499,US,Pmu Beauty Clinic,beauty,RAHWAY,KOTRA_SNS_2025
330499,US,Rejuva Wellness & Aesthetics LLC,beauty,GREEN BAY,KOTRA_SNS_2025
330499,US,Brounlikeme Natural Hair Care,beauty,WOODLAND HILLS,KOTRA_SNS_2025
330499,US,Esthetics labs,beauty,DALLAS,KOTRA_SNS_2025
330499,US,RushMe Beauty Inc,beauty,CHICAGO,KOTRA_SNS_2025
630790,US,BRJU ImpEx LLc,life_&_health,CHICAGO,KOTRA_SNS_2025
330499,US,Mersall inc,beauty,CHICAGO,KOTRA_SNS_2025
330499,US,Chupat llc,beauty,ADDISON,KOTRA_SNS_2025
330499,US,SwanPro Inc,beauty,GEORGIA,KOTRA_SNS_2025
330499,US,DISURI Beauty,beauty,LAKE WORTH,KOTRA_SNS_2025
630790,US,RED Mountain Systems,life_&_health,WASHINGTON D.C.,KOTRA_SNS_2025
871160,US,Xmark,"sports,_toys_&_hobbies",DALLAS,KOTRA_SNS_2025
382499,US,Goldridge food ltd,basic_material,NEWARK,KOTRA_SNS_2025
330499,US,TAGCO USA,beauty,CHICAGO,KOTRA_SNS_2025
841459,US,Metabo HPT,"plant,_power_&_equipment",BRASELTON,KOTRA_SNS_2025
630790,US,B&H Systems,life_&_health,BELLEVUE,KOTRA_SNS_2025
841410,US,Mariba Technology,semiconductors_&_displays,GLENDORA,KOTRA_SNS_2025
901910,US,Rehauseit,furniture_&_home_decor,ASHBURN,KOTRA_SNS_2025
330499,US,Autnomo,beauty,BETHEL,KOTRA_SNS_2025
330499,US,Mikezshop.com,beauty,TEXAS,KOTRA_SNS_2025
210690,US,DP N CO,"food,_beverage_&_agriculture",SAINT PAUL,KOTRA_SNS_2025
871160,US,Global Trade Americas,"sports,_toys_&_hobbies","NASHVILLE, TN",KOTRA_SNS_2025
382219,US,JP Solution Services,service,ATLANTA,KOTRA_SNS_2025
902129,US,Citi Pharmaceuticals USA Inc,medical_equipment,SOUTH OZONE,KOTRA_SNS_2025
871160,US,Poi & Hun,"sports,_toys_&_hobbies",SEATTLE,KOTRA_SNS_2025
902129,UNITED STATES,Philips Healthcare,Medical Equipment,BOCA RATON,KOTRA_SNS_2025
330499,CH,"BEIJING SD GLOBAL CO., LTD",Beauty,BEIJING,KOTRA_SNS_2025
330499,CH,"BEIJING SD GLOBAL CO., LTD",Life & Health,BEIJING,KOTRA_SNS_2025
210690,CH,"BEIJING SD GLOBAL CO., LTD",Food,BEIJING,KOTRA_SNS_2025
854370,CH,WARTSILA SERVICES SWITZERLAND LTD,"Plant, Power & Equipment",BEIJING,KOTRA_SNS_2025
854370,CH,HARBIN ELECTRIC MACHINERY CO LTD,"Plant, Power & Equipment",BEIJING,KOTRA_SNS_2025
854370,CH,HARBIN ELECTRIC MACHINERY CO LTD,"Plant, Power & Equipment",BEIJING,KOTRA_SNS_2025
854370,CH,HARBIN ELECTRIC MACHINERY CO LTD,"Plant, Power & Equipment",BEIJING,KOTRA_SNS_2025
